step,action0,action1,action2,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,
843,0.0222644,0.0252072,0.738202,1.53662,-0.118448,-0.0386392,-0.578034,-0.562871,1.96588,0.984995,-0.47628,-0.434499,-0.0430513,8.55131,
844,0.0242094,0.026496,0.760828,1.54409,-0.121995,-0.0420165,-0.578362,-0.490411,1.98319,0.881767,-0.411208,-0.409571,-0.0381628,9.56225,
845,0.0260301,0.0301654,0.784545,1.55072,-0.125027,-0.0451785,-0.57863,-0.409769,1.99947,0.77574,-0.348111,-0.380598,-0.0280808,10,
846,0.0277083,0.0366727,0.809859,1.55649,-0.127565,-0.0480934,-0.578783,-0.320756,2.0147,0.667164,-0.287699,-0.347773,-0.00921137,10,
847,0.029227,0.0464937,0.836902,1.56139,-0.129631,-0.0507316,-0.578734,-0.223171,2.02889,0.556523,-0.230841,-0.31135,0.0225421,10,
848,0.0305703,0.0601121,0.865281,1.56539,-0.13126,-0.0530655,-0.578361,-0.116796,2.04208,0.44461,-0.178602,-0.271654,0.0717746,10,
849,0.0317243,0.0779745,0.893989,1.5685,-0.132492,-0.0550706,-0.577504,-0.00140146,2.05435,0.33263,-0.132253,-0.229087,0.143536,10,
850,0.0326768,0.100396,0.921463,1.57072,-0.13338,-0.0567258,-0.57596,0.123253,2.06585,0.222323,-0.0932361,-0.184156,0.243186,10,
851,0.0334184,0.127404,0.94588,1.57207,-0.13399,-0.0580147,-0.573486,0.257403,2.0768,0.116079,-0.0630477,-0.137511,0.376071,10,
852,0.0339433,0.158508,0.965682,1.5726,-0.134397,-0.0589269,-0.569796,0.401261,2.08762,0.0170265,-0.0430093,-0.0900009,0.546908,10,
853,0.0342498,0.192435,0.980117,1.57238,-0.134686,-0.0594596,-0.564572,0.555003,2.09894,-0.0709757,-0.0339007,-0.0427456,0.758806,10,
854,0.0343422,0.226871,0.989481,1.57151,-0.134945,-0.0596203,-0.557485,0.718757,2.11171,-0.14348,-0.0354602,0.0027951,1.0119,10,
855,0.0341961,0.100811,0.996698,1.57056,-0.135068,-0.0593663,-0.547786,0.872719,2.05634,-0.0120185,0.0496627,0.071022,1.49305,10,
856,0.0336929,-0.0839988,0.998669,1.57109,-0.134061,-0.0584917,-0.534425,0.940431,1.98869,0.117987,0.204656,0.142861,1.82372,4.34246,
857,0.0328607,-0.12917,0.998939,1.57211,-0.132198,-0.0570454,-0.519873,0.9544,1.94221,0.124541,0.256219,0.216708,1.80152,-0.282762,
858,0.0317015,-0.108003,0.998919,1.57293,-0.130129,-0.0550309,-0.505994,0.942709,1.91192,0.0736082,0.257154,0.285891,1.66157,-2.32987,
859,0.030245,-0.0667867,0.998865,1.57322,-0.128098,-0.0525003,-0.493255,0.92076,1.8952,-0.00308303,0.248263,0.346184,1.51954,-2.9964,
860,0.0285335,-0.027198,0.998867,1.57285,-0.126108,-0.0495269,-0.481499,0.896587,1.88887,-0.0903871,0.248173,0.396842,1.41764,-2.97032,
861,0.0266086,0.00347513,0.998943,1.57177,-0.124068,-0.0461833,-0.470377,0.874041,1.88963,-0.1811,0.261471,0.43887,1.36222,-2.6359,
862,0.0245065,0.0248643,0.999069,1.56996,-0.121876,-0.0425326,-0.459544,0.854676,1.89475,-0.271919,0.286398,0.473729,1.34593,-2.1993,
863,0.0222573,0.0390264,0.999214,1.56742,-0.119453,-0.0386268,-0.448726,0.838843,1.90223,-0.361484,0.319414,0.50269,1.3586,-1.76421,
864,0.0198858,0.0483329,0.999354,1.56418,-0.116747,-0.0345095,-0.437726,0.826318,1.91077,-0.449384,0.357212,0.526635,1.3916,-1.37706,
865,0.0174141,0.0547237,0.999478,1.56024,-0.113729,-0.0302187,-0.426405,0.816639,1.91964,-0.535661,0.397331,0.546089,1.43874,-1.05352,
866,0.0148621,0.0595693,0.999584,1.55561,-0.110388,-0.0257892,-0.414667,0.809291,1.92846,-0.620539,0.438155,0.561309,1.49609,-0.7937,
867,0.0122493,0.0637519,0.999671,1.55031,-0.10672,-0.0212546,-0.402438,0.803788,1.93709,-0.704305,0.478736,0.572385,1.56139,-0.59074,
868,0.00959468,0.0677944,0.999741,1.54435,-0.102731,-0.0166479,-0.389658,0.799713,1.94552,-0.787241,0.518585,0.579311,1.63351,-0.435377,
869,0.00691761,0.0719772,0.999798,1.53772,-0.098427,-0.0120026,-0.376277,0.79672,1.95383,-0.869601,0.557506,0.582044,1.71202,-0.318279,
870,0.00423756,0.0764269,0.999843,1.53043,-0.0938151,-0.0073524,-0.362241,0.79454,1.96209,-0.951609,0.595482,0.58054,1.79685,-0.231096,
871,0.0015742,0.0811782,0.999879,1.52249,-0.0889028,-0.00273129,-0.347501,0.792962,1.9704,-1.03346,0.632592,0.57477,1.88816,-0.166826,
872,-0.000865065,0.195247,0.999873,1.5139,-0.0839594,0.00150092,-0.331979,0.791825,1.97099,-1.11692,0.52929,0.391617,1.99931,-0.1198,
873,-0.00202003,0.296395,0.99989,1.50464,-0.0801867,0.00350483,-0.314893,0.79101,1.9813,-1.19596,0.435746,0.13658,2.26983,-0.0858193,
874,-0.00231467,0.276963,0.999944,1.49478,-0.0764808,0.00401605,-0.295141,0.790426,2.00876,-1.27106,0.503162,0.0067635,2.66671,-0.0614075,
875,-0.0021902,0.224558,0.999975,1.4843,-0.0720335,0.00380009,-0.272351,0.79001,2.03694,-1.34911,0.615426,-0.0522085,3.03008,-0.0437698,
876,-0.00188409,0.177038,0.999988,1.47318,-0.0666903,0.00326897,-0.246956,0.789713,2.06031,-1.43169,0.721177,-0.0794305,3.31816,-0.0310364,
877,-0.00147212,0.147832,0.999994,1.46138,-0.0605907,0.00255419,-0.219525,0.789504,2.07838,-1.51827,0.803663,-0.0992133,3.53952,-0.0218897,
878,-0.000978485,0.130801,0.999997,1.44888,-0.053891,0.00169771,-0.190488,0.789356,2.09315,-1.60778,0.87116,-0.114867,3.71944,-0.0153718,
879,-0.000419207,0.121096,0.999998,1.43565,-0.0466864,0.000727341,-0.160111,0.789253,2.10601,-1.69957,0.92988,-0.127695,3.87462,-0.010759,
880,0.000194455,0.115762,0.999999,1.42168,-0.0390321,-0.000337386,-0.128551,0.78918,2.11776,-1.79326,0.983548,-0.138463,4.01508,-0.00751321,
881,0.000854021,0.113048,1,1.40695,-0.0309599,-0.00148176,-0.0959029,0.78913,2.12892,-1.8887,1.03437,-0.147612,4.14674,-0.00524007,
882,0.00155261,0.111932,1,1.39145,-0.0224872,-0.00269384,-0.0622225,0.789095,2.13977,-1.9858,1.08363,-0.155395,4.27312,-0.00365448,
883,0.00228425,0.111824,1,1.37517,-0.0136236,-0.00396328,-0.0275437,0.78907,2.15049,-2.08455,1.13209,-0.161956,4.39631,-0.00255224,
884,0.00301568,0.315084,1,1.3581,-0.00459785,-0.00523234,0.00751285,0.789054,2.10155,-2.17811,0.906308,-0.108363,3.78446,-0.000503093,
885,0.00302235,0.779251,0.999994,1.34043,-0.0012139,-0.00524392,0.0274034,0.789065,1.9107,-2.24053,0.0316009,0.0854504,1.43439,0.00238271,
886,0.00237332,0.890849,0.999911,1.32224,-0.00293307,-0.00411782,0.0335687,0.789084,1.81394,-2.30766,-0.41006,0.184861,0.244501,0.00203034,
887,0.00144891,0.874232,0.999319,1.30359,-0.00692966,-0.00251392,0.0329882,0.789005,1.89467,-2.2462,-0.346775,0.125427,-0.324203,-0.105508,
888,0.00174996,0.424611,0.995639,1.28781,-0.00615029,-0.00303625,0.0292369,0.787432,2.32275,-1.71069,0.465477,-0.227625,-0.56535,-0.192443,
889,0.00333384,-0.129591,0.987392,1.27602,-0.000476758,-0.00578438,0.0242934,0.786325,2.59634,-1.24971,0.919182,-0.444933,-0.631459,-0.0913265,
890,0.0055759,-0.306165,0.933088,1.26759,0.00693259,-0.00967455,0.0168854,0.785904,2.7173,-0.872531,0.91781,-0.520122,-1.19472,-0.0171522,
891,0.00801282,-0.319091,0.65866,1.26183,0.0136366,-0.013903,0.00459938,0.785974,2.77205,-0.580239,0.751205,-0.532674,-1.86034,0.0292507,
892,0.0104426,-0.271189,-0.0142637,1.25808,0.0188601,-0.0181192,-0.0127219,0.786206,2.79859,-0.371435,0.552234,-0.518789,-2.45901,0.0280045,
893,0.0127654,-0.195934,-0.572926,1.25567,0.02255,-0.0221503,-0.0342247,0.78534,2.80375,-0.244788,0.370363,-0.487445,-2.90944,-0.228305,
894,0.0148903,-0.103291,-0.774514,1.25394,0.0249093,-0.0258381,-0.0584406,0.779806,2.77671,-0.200114,0.220372,-0.432882,-3.13688,-1.13797,
895,0.016749,-0.0245097,-0.834095,1.25228,0.0263061,-0.0290643,-0.0837151,0.766248,2.73987,-0.224175,0.132916,-0.373407,-3.17861,-2.24122,
896,0.0183517,0.0123591,-0.848895,1.25026,0.027298,-0.0318463,-0.108863,0.743656,2.71293,-0.281801,0.119728,-0.323585,-3.11251,-3.40855,
897,0.0197484,0.0149224,-0.852533,1.24775,0.0283781,-0.0342709,-0.133373,0.711589,2.69898,-0.346527,0.154146,-0.283796,-3.01824,-4.60939,
898,0.0209693,0.00798254,-0.85422,1.24471,0.029807,-0.0363905,-0.157171,0.669882,2.68929,-0.414106,0.201875,-0.245962,-2.93123,-5.81617,
899,0.0220074,0.00759367,-0.853454,1.24113,0.0315768,-0.038193,-0.180306,0.618544,2.67773,-0.478611,0.239025,-0.204435,-2.85219,-7.01675,
900,0.0228474,0.0127107,-0.848342,1.23706,0.0336088,-0.0396515,-0.202803,0.55764,2.66476,-0.540314,0.267183,-0.159956,-2.77166,-8.20814,
901,0.0234774,0.0226528,-0.836764,1.2325,0.0358359,-0.0407454,-0.224619,0.487263,2.65077,-0.599773,0.287629,-0.113222,-2.68178,-9.38472,
902,0.0238885,0.0368975,-0.815742,1.22746,0.0382013,-0.0414593,-0.245652,0.407568,2.63612,-0.657846,0.301606,-0.064922,-2.57585,-10,
903,0.0240752,0.0548455,-0.780641,1.22197,0.0406588,-0.0417836,-0.26575,0.318793,2.62116,-0.715744,0.31064,-0.0158003,-2.44813,-10,
904,0.0240358,0.0756403,-0.724199,1.21601,0.0431765,-0.0417151,-0.284722,0.221306,2.60637,-0.775068,0.316789,0.0332842,-2.29418,-10,
905,0.0235469,-0.474193,-0.00853819,1.21295,0.046706,-0.0408661,-0.299795,0.126402,2.47385,0.0249031,0.578446,0.176082,-1.4794,-10,
906,0.022359,-0.654072,-0.0374376,1.21565,0.0512399,-0.0388034,-0.312165,0.0477926,2.33583,0.622459,0.55029,0.334238,-1.64092,-8.77155,
907,0.0204514,-0.696304,-0.409504,1.2225,0.0549815,-0.0354914,-0.327345,-0.0154332,2.20316,1.06483,0.377183,0.490612,-2.17332,-7.11657,
908,0.0178217,-0.672942,-0.73018,1.2325,0.0569558,-0.0309263,-0.347197,-0.0689935,2.06611,1.41597,0.107253,0.649214,-2.80114,-6.33326,
909,0.0144647,-0.595657,-0.886973,1.24502,0.0565154,-0.0250995,-0.372006,-0.119163,1.92423,1.69831,-0.226657,0.807202,-3.40735,-6.25193,
910,0.0104024,-0.464579,-0.947436,1.25952,0.0533045,-0.0180495,-0.4013,-0.170429,1.78441,1.91424,-0.5848,0.955615,-3.91912,-6.59649,
911,0.00569944,-0.291453,-0.968085,1.27549,0.0472915,-0.0098889,-0.434033,-0.225527,1.65448,2.06679,-0.926161,1.08521,-4.26499,-7.20274,
912,0.000458625,-0.106694,-0.971516,1.29245,0.0387431,-0.000795731,-0.468644,-0.286223,1.54072,2.16228,-1.21733,1.18892,-4.38745,-7.9908,
913,-0.0033978,0.504816,-0.989876,1.30995,0.025543,0.00589536,-0.50297,-0.353681,1.40452,2.20401,-2.06494,0.511177,-4.19577,-8.88937,
914,-0.00476801,0.617197,-0.971837,1.32772,0.00806116,0.00827278,-0.532801,-0.429139,1.3771,2.23468,-2.26984,0.126349,-3.26993,-9.98864,
915,-0.00486276,0.607038,-0.859758,1.34565,-0.0100318,0.00843719,-0.55483,-0.513652,1.38016,2.24553,-2.23291,-0.0609591,-2.24236,-10,
916,-0.00437217,0.542069,-0.375652,1.3636,-0.0273547,0.00758596,-0.568881,-0.606988,1.39745,2.24047,-2.08496,-0.138745,-1.27506,-10,
917,-0.003613,0.434176,0.342738,1.38133,-0.0431325,0.00626873,-0.57593,-0.706298,1.44337,2.19173,-1.85577,-0.191775,-0.491866,-10,
918,-0.00257644,0.283925,0.658239,1.39852,-0.0569862,0.00447024,-0.577657,-0.80373,1.53577,2.08722,-1.55611,-0.2785,-0.0053702,-10,
919,-0.000976634,0.0787693,0.656565,1.41457,-0.0678486,0.0016945,-0.577449,-0.857554,1.68686,1.93761,-1.1825,-0.406448,0.0840091,-3.85254,
920,0.00103888,0.0160019,0.616634,1.42959,-0.0766119,-0.0018025,-0.577031,-0.873615,1.75738,1.82187,-1.02198,-0.462276,0.0376131,-0.548486,
921,0.00322169,0.0169403,0.5948,1.44376,-0.0844864,-0.00558979,-0.576964,-0.870985,1.7879,1.7241,-0.954269,-0.481427,-0.0111613,0.992641,
922,0.00545581,0.030115,0.600753,1.45719,-0.0919328,-0.00946619,-0.577122,-0.859548,1.80632,1.6345,-0.90754,-0.487564,-0.0279551,1.86176,
923,0.00771372,0.0352251,0.618284,1.46992,-0.0989691,-0.013384,-0.577343,-0.841183,1.82642,1.54574,-0.851627,-0.491821,-0.0270715,2.72823,
924,0.00998481,0.0356391,0.640299,1.48193,-0.105536,-0.0173249,-0.577531,-0.815813,1.84739,1.45656,-0.790104,-0.493319,-0.0195971,3.61329,
925,0.0122548,0.0336416,0.663106,1.49322,-0.111597,-0.0212642,-0.577656,-0.783261,1.86862,1.36612,-0.725405,-0.491408,-0.011493,4.52353,
926,0.0145071,0.0307344,0.685168,1.50378,-0.117134,-0.025173,-0.577726,-0.743322,1.88967,1.27382,-0.659098,-0.485657,-0.00543756,5.45987,
927,0.0167232,0.0279306,0.706177,1.51359,-0.122138,-0.0290195,-0.577758,-0.695793,1.91022,1.17922,-0.592216,-0.475799,-0.00201011,6.42082,
928,0.0188839,0.0259497,0.726468,1.52264,-0.126607,-0.0327702,-0.57777,-0.640487,1.93006,1.08203,-0.525483,-0.461691,-0.000424519,7.40433,
929,0.0209696,0.0253475,0.746677,1.5309,-0.130544,-0.036391,-0.57777,-0.577228,1.94904,0.982034,-0.459477,-0.443292,0.00103478,8.40882,
930,0.0229605,0.0266008,0.76753,1.53834,-0.133957,-0.0398478,-0.57775,-0.505852,1.96706,0.879144,-0.394738,-0.420638,0.00476979,9.43359,
931,0.0248373,0.0301622,0.789692,1.54495,-0.136859,-0.043107,-0.57768,-0.426195,1.98407,0.773409,-0.33185,-0.39384,0.0137489,10,
932,0.0265814,0.0364918,0.813629,1.55071,-0.139267,-0.0461361,-0.577503,-0.338087,2.00003,0.665049,-0.271511,-0.36307,0.0314612,10,
933,0.0281751,0.0460693,0.839458,1.55559,-0.141204,-0.0489043,-0.577133,-0.241345,2.01494,0.554514,-0.214574,-0.328564,0.0619099,10,
934,0.0296019,0.0593848,0.8668,1.55958,-0.142702,-0.051383,-0.576451,-0.135767,2.02884,0.442559,-0.162092,-0.290626,0.10961,10,
935,0.0308469,0.0768961,0.894678,1.56267,-0.1438,-0.0535461,-0.575299,-0.0211371,2.04177,0.330348,-0.115324,-0.249637,0.179552,10,
936,0.0318973,0.0989398,0.921563,1.56487,-0.144551,-0.0553712,-0.573476,0.102774,2.05386,0.219567,-0.0757064,-0.206078,0.277069,10,
937,0.0327426,0.125578,0.945644,1.56619,-0.145017,-0.0568401,-0.57074,0.236191,2.06528,0.11255,-0.0447464,-0.160571,0.407528,10,
938,0.0333757,0.15638,0.965333,1.56669,-0.145274,-0.0579403,-0.566809,0.379321,2.07639,0.0123684,-0.023803,-0.11393,0.575751,10,
939,0.0337937,0.190154,0.979807,1.56642,-0.145405,-0.0586668,-0.561365,0.532336,2.08774,-0.077163,-0.013735,-0.0672333,0.785066,10,
940,0.0339994,0.224687,0.989271,1.5655,-0.1455,-0.0590244,-0.554078,0.695363,2.10021,-0.151612,-0.0144129,-0.0218938,1.03597,10,
941,0.0339758,0.126169,0.996424,1.56436,-0.145513,-0.0589834,-0.544311,0.854181,2.05128,-0.047291,0.0515008,0.0438644,1.49026,10,
942,0.0335968,-0.0704984,0.998683,1.56466,-0.144469,-0.0583247,-0.530783,0.929224,1.97877,0.0958426,0.213863,0.115578,1.86703,5.0551,
943,0.0328905,-0.125122,0.999001,1.56553,-0.142503,-0.0570972,-0.515784,0.947704,1.93015,0.109195,0.273186,0.189157,1.86949,0.153998,
944,0.031857,-0.108841,0.999005,1.56624,-0.140282,-0.0553012,-0.501323,0.938766,1.89848,0.0616747,0.278161,0.258752,1.73864,-2.06449,
945,0.0305234,-0.0696516,0.998963,1.56645,-0.138077,-0.0529839,-0.487963,0.918483,1.88074,-0.0132702,0.270571,0.319944,1.59745,-2.83685,
946,0.02893,-0.0305747,0.998966,1.566,-0.135909,-0.0502156,-0.475595,0.895306,1.87362,-0.0996654,0.270347,0.371776,1.49263,-2.87564,
947,0.0271175,0.00023418,0.999034,1.56485,-0.133694,-0.0470673,-0.46389,0.873347,1.8738,-0.189911,0.282972,0.415127,1.43299,-2.58065,
948,0.0251216,0.0219392,0.999148,1.56297,-0.131333,-0.0436008,-0.452507,0.854321,1.87848,-0.280511,0.30716,0.451403,1.4123,-2.16776,
949,0.0229719,0.036392,0.99928,1.56036,-0.128746,-0.0398676,-0.441175,0.838679,1.88563,-0.370005,0.339566,0.48186,1.4208,-1.74676,
950,0.0206929,0.0458976,0.999408,1.55705,-0.12588,-0.0359106,-0.429693,0.826257,1.89392,-0.45793,0.376933,0.507383,1.4499,-1.36784,
951,0.0183061,0.0523917,0.999523,1.55304,-0.122706,-0.0317671,-0.417921,0.816632,1.90258,-0.544295,0.416783,0.528503,1.49334,-1.04899,
952,0.0158313,0.0572635,0.999619,1.54835,-0.119209,-0.0274713,-0.40576,0.809309,1.91121,-0.629307,0.457465,0.545481,1.54711,-0.791775,
953,0.0132872,0.0614184,0.999699,1.54298,-0.115388,-0.0230559,-0.393137,0.803815,1.91966,-0.71324,0.497995,0.558405,1.60886,-0.590194,
954,0.0106927,0.0654007,0.999764,1.53694,-0.111244,-0.0185533,-0.379992,0.79974,1.92793,-0.796368,0.537848,0.567265,1.67739,-0.435511,
955,0.00806659,0.0695074,0.999815,1.53024,-0.106786,-0.0139963,-0.366274,0.796746,1.93606,-0.87894,0.576807,0.57201,1.75223,-0.318703,
956,0.00542806,0.073878,0.999857,1.52288,-0.102019,-0.00941804,-0.351932,0.794562,1.94414,-0.961174,0.614831,0.572583,1.83331,-0.231605,
957,0.00279651,0.078556,0.99989,1.51486,-0.0969521,-0.00485207,-0.336916,0.79298,1.95226,-1.04326,0.651989,0.56894,1.92079,-0.167318,
958,0.000191445,0.0835304,0.999916,1.50618,-0.0915906,-0.000332164,-0.321173,0.791839,1.96053,-1.12536,0.688398,0.561069,2.01488,-0.120265,
959,-0.00161917,0.281353,0.999887,1.49684,-0.0869881,0.00280932,-0.304552,0.791021,1.95491,-1.21023,0.473712,0.23864,2.13923,-0.0860186,
960,-0.00225406,0.298665,0.999934,1.48686,-0.083196,0.00391089,-0.285906,0.790436,1.97832,-1.28603,0.490705,0.0571902,2.52049,-0.0616068,
961,-0.00228894,0.253947,0.99997,1.47626,-0.0788979,0.0039714,-0.264154,0.790017,2.00775,-1.36288,0.592932,-0.0306068,2.91638,-0.044004,
962,-0.00204993,0.199468,0.999987,1.46504,-0.0737091,0.00355672,-0.239502,0.789719,2.03412,-1.44399,0.708022,-0.0682637,3.2458,-0.0312761,
963,-0.00168287,0.161472,0.999994,1.45314,-0.0676698,0.00291984,-0.212525,0.789508,2.05475,-1.52956,0.801721,-0.0908961,3.49825,-0.0220977,
964,-0.00122317,0.13911,0.999997,1.44055,-0.0609591,0.00212226,-0.183743,0.789359,2.07113,-1.61852,0.875853,-0.108457,3.69705,-0.0155306,
965,-0.000690345,0.126264,0.999998,1.42724,-0.0537015,0.00119778,-0.153499,0.789254,2.08502,-1.71003,0.938416,-0.122631,3.86369,-0.0108711,
966,-9.76709e-05,0.119108,0.999999,1.41319,-0.0459703,0.000169463,-0.121998,0.789181,2.09748,-1.80361,0.994267,-0.134423,4.01122,-0.00758761,
967,0.000545217,0.115354,1,1.39838,-0.0378074,-0.000945973,-0.0893629,0.78913,2.10914,-1.89902,1.04629,-0.144417,4.14741,-0.00528683,
968,0.00123081,0.113654,1,1.3828,-0.0292368,-0.0021355,-0.0556648,0.789095,2.12039,-1.99614,1.0962,-0.15295,4.27685,-0.00368222,
969,0.00195279,0.11323,1,1.36643,-0.0202713,-0.00338818,-0.0209472,0.78907,2.13146,-2.09494,1.14497,-0.160212,4.40226,-0.00256756,
970,0.00257552,0.495513,1,1.3493,-0.0119653,-0.00446865,0.0119604,0.789058,2.02235,-2.18093,0.642417,-0.0476993,3.051,0.0005404,
971,0.00238357,0.81757,0.999984,1.33159,-0.01006,-0.0041356,0.0276831,0.789072,1.86274,-2.24574,-0.0882302,0.113993,1.08825,0.00230324,
972,0.00164751,0.900379,0.99982,1.31335,-0.0124035,-0.0028585,0.0319836,0.789088,1.78254,-2.31582,-0.454167,0.195784,0.103402,0.00166197,
973,0.00118852,0.674388,0.998367,1.29581,-0.0144501,-0.00206213,0.0306538,0.788331,2.11462,-1.9411,0.15228,-0.0791739,-0.377175,-0.207731,
974,0.00222205,0.120421,0.99303,1.28233,-0.0107063,-0.00385535,0.0267564,0.786927,2.44222,-1.44254,0.730231,-0.348078,-0.557409,-0.127064,
975,0.004164,-0.233978,0.973008,1.27251,-0.00399762,-0.00722477,0.0208682,0.786234,2.62386,-1.02548,0.92524,-0.484255,-0.881578,-0.0514268,
976,0.00649729,-0.311955,0.855867,1.26569,0.00303433,-0.0112733,0.0112442,0.786048,2.70168,-0.692758,0.822444,-0.522351,-1.50444,0.00156967,
977,0.00890792,-0.290371,0.4145,1.2612,0.0088797,-0.0154562,-0.00334332,0.786166,2.73754,-0.443425,0.634642,-0.520125,-2.12938,0.0247949,
978,0.0112663,-0.231264,-0.278523,1.25838,0.0132092,-0.0195487,-0.0225294,0.786298,2.75562,-0.27421,0.446799,-0.501007,-2.65818,0.0102788,
979,0.0134831,-0.147653,-0.660686,1.25659,0.0161166,-0.0233959,-0.0451772,0.784056,2.74447,-0.186845,0.28057,-0.459247,-2.99649,-0.554197,
980,0.0154728,-0.0602478,-0.787732,1.25519,0.0178711,-0.026849,-0.0697047,0.775608,2.71185,-0.175435,0.159531,-0.402604,-3.12839,-1.5421,
981,0.0172001,0.000554547,-0.822656,1.25363,0.0189214,-0.0298473,-0.0946463,0.758831,2.67828,-0.220002,0.108009,-0.347496,-3.10694,-2.64664,
982,0.0186973,0.0195899,-0.829725,1.25163,0.0198151,-0.0324461,-0.119128,0.733039,2.65805,-0.2809,0.119499,-0.303556,-3.01728,-3.80315,
983,0.0200089,0.0144177,-0.831259,1.24912,0.0209419,-0.0347232,-0.142872,0.697914,2.6476,-0.347809,0.164969,-0.266624,-2.92109,-4.97866,
984,0.0211496,0.00925551,-0.831333,1.24607,0.0224461,-0.0367036,-0.165901,0.653386,2.63781,-0.414357,0.209731,-0.228294,-2.83612,-6.15185,
985,0.0221058,0.010343,-0.828293,1.2425,0.0242691,-0.0383638,-0.188274,0.599506,2.62627,-0.478038,0.244447,-0.186543,-2.75664,-7.31683,
986,0.0228635,0.0166149,-0.819898,1.23843,0.0263371,-0.0396795,-0.209997,0.536355,2.61347,-0.539233,0.27079,-0.142135,-2.67371,-8.46973,
987,0.0234122,0.0274165,-0.80355,1.23388,0.0285882,-0.0406323,-0.231014,0.464058,2.59981,-0.59858,0.290046,-0.0957648,-2.58005,-9.60348,
988,0.0237445,0.0421934,-0.775598,1.22885,0.0309706,-0.0412092,-0.251214,0.38281,2.58565,-0.657028,0.303546,-0.0481381,-2.46947,-10,
989,0.0238562,0.06027,-0.73054,1.22336,0.0334446,-0.0414032,-0.270442,0.292916,2.57142,-0.715883,0.312961,-3.53622e-05,-2.3369,-10,
990,0.0237473,0.0530355,-0.638379,1.21739,0.0359858,-0.0412141,-0.288506,0.194836,2.55075,-0.735349,0.330672,0.0529342,-2.14613,-10,
991,0.0231531,-0.498039,0.128274,1.21492,0.0396512,-0.0401823,-0.302386,0.101991,2.41058,0.0894403,0.587987,0.196995,-1.36112,-10,
992,0.0218814,-0.658719,0.0278955,1.21803,0.0442091,-0.0379743,-0.314088,0.0261465,2.27449,0.660224,0.546745,0.349698,-1.59221,-8.3703,
993,0.0199149,-0.692944,-0.38516,1.22509,0.0479015,-0.03456,-0.329011,-0.0337936,2.14381,1.08038,0.368538,0.500823,-2.157,-6.69584,
994,0.017248,-0.663529,-0.724295,1.23514,0.0497963,-0.0299305,-0.348784,-0.0840983,2.00772,1.41355,0.0962313,0.655229,-2.7973,-5.93854,
995,0.013872,-0.580485,-0.8848,1.24758,0.0492707,-0.0240708,-0.373559,-0.131277,1.86647,1.6814,-0.236663,0.809454,-3.40196,-5.89715,
996,0.00980874,-0.445355,-0.94557,1.2619,0.0460015,-0.0170194,-0.402763,-0.179853,1.72794,1.88567,-0.58903,0.953781,-3.90152,-6.27697,
997,0.00512465,-0.272652,-0.965994,1.27761,0.0399935,-0.00889158,-0.435279,-0.232508,1.60023,2.02955,-0.92033,1.07884,-4.22831,-6.91026,
998,-7.64266e-05,-0.0662889,-0.970963,1.29424,0.0315375,0.000132603,-0.469521,-0.290944,1.48699,2.1193,-1.23384,1.13685,-4.32761,-7.71581,
999,-0.00359836,0.517381,-0.988678,1.31139,0.0181951,0.00624334,-0.503168,-0.356269,1.3577,2.15965,-2.05043,0.458818,-4.0898,-8.63122,
